metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"TDS9";"2017-01-02T00:00:00Z";2486,45;"MWh";"energy";"measured";"2017-01-01T00:00:00Z";"2017-01-02T00:00:00Z";3,569999999999709;3,6250699006833855;0,015191403805287997;"smaller";"ok";-1,1499921419;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-03T00:00:00Z";2490,36;"MWh";"energy";"measured";"2017-01-02T00:00:00Z";"2017-01-03T00:00:00Z";3,9100000000003092;3,861478737491897;0,012565461525738673;"larger";"ok";-3,2581173778;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-04T00:00:00Z";2494,57;"MWh";"energy";"measured";"2017-01-03T00:00:00Z";"2017-01-04T00:00:00Z";4,210000000000036;3,9934577110673732;0,05422425992706596;"larger";"critical";-4,4350116452;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-05T00:00:00Z";2498,75;"MWh";"energy";"measured";"2017-01-04T00:00:00Z";"2017-01-05T00:00:00Z";4,179999999999836;4,094803235245694;0,020806070489741268;"larger";"ok";-5,3387386799;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-06T00:00:00Z";2503,33;"MWh";"energy";"measured";"2017-01-05T00:00:00Z";"2017-01-06T00:00:00Z";4,579999999999927;4,422144471702018;0,03569660134535423;"larger";"critical";-8,2577341398;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-07T00:00:00Z";2507,54;"MWh";"energy";"measured";"2017-01-06T00:00:00Z";"2017-01-07T00:00:00Z";4,210000000000036;4,232281668781848;0,005264694206476315;"smaller";"ok";-6,5646732052;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-08T00:00:00Z";2511,45;"MWh";"energy";"measured";"2017-01-07T00:00:00Z";"2017-01-08T00:00:00Z";3,9099999999998545;3,848991218646873;0,015850589904548927;"larger";"ok";-3,1467625995;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-09T00:00:00Z";2515,23;"MWh";"energy";"measured";"2017-01-08T00:00:00Z";"2017-01-09T00:00:00Z";3,7800000000002;3,7534886070742903;0,007063133980463695;"larger";"ok";-2,2951384882;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-10T00:00:00Z";2518,56;"MWh";"energy";"measured";"2017-01-09T00:00:00Z";"2017-01-10T00:00:00Z";3,3299999999999272;3,2945607471654164;0,01075689767293021;"larger";"ok";1,7972525408;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-11T00:00:00Z";2521,91;"MWh";"energy";"measured";"2017-01-10T00:00:00Z";"2017-01-11T00:00:00Z";3,349999999999909;3,309378501729255;0,012274660710289816;"larger";"ok";1,6651183839;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-12T00:00:00Z";2525,1;"MWh";"energy";"measured";"2017-01-11T00:00:00Z";"2017-01-12T00:00:00Z";3,1900000000000546;3,34977481626961;0,04769718116380273;"smaller";"critical";1,3048928895;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-13T00:00:00Z";2528,99;"MWh";"energy";"measured";"2017-01-12T00:00:00Z";"2017-01-13T00:00:00Z";3,8899999999998727;3,8524907263252954;0,009736369621415162;"larger";"ok";-3,1779687107;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-14T00:00:00Z";2533,32;"MWh";"energy";"measured";"2017-01-13T00:00:00Z";"2017-01-14T00:00:00Z";4,330000000000382;4,262149901170309;0,015919219268060603;"larger";"ok";-6,8310167789;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-15T00:00:00Z";2537,92;"MWh";"energy";"measured";"2017-01-14T00:00:00Z";"2017-01-15T00:00:00Z";4,599999999999909;4,551208325566198;0,010720597903555899;"larger";"ok";-9,4086334507;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-16T00:00:00Z";2542,35;"MWh";"energy";"measured";"2017-01-15T00:00:00Z";"2017-01-16T00:00:00Z";4,429999999999836;4,3339473757900056;0,022162849679807653;"larger";"ok";-7,4712554018;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-17T00:00:00Z";2547,14;"MWh";"energy";"measured";"2017-01-16T00:00:00Z";"2017-01-17T00:00:00Z";4,789999999999964;4,796893843151021;0,0014371473241794218;"smaller";"ok";-11,5994815032;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-18T00:00:00Z";2550,97;"MWh";"energy";"measured";"2017-01-17T00:00:00Z";"2017-01-18T00:00:00Z";3,8299999999999272;3,7426994559298548;0,023325555551022226;"larger";"ok";-2,1989285406;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-19T00:00:00Z";2554,79;"MWh";"energy";"measured";"2017-01-18T00:00:00Z";"2017-01-19T00:00:00Z";3,8200000000001637;3,737593061612488;0,022048130181439127;"larger";"ok";-2,1533933615;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-20T00:00:00Z";2559,18;"MWh";"energy";"measured";"2017-01-19T00:00:00Z";"2017-01-20T00:00:00Z";4,389999999999873;4,381569566828125;0,001924066945227316;"larger";"ok";-7,8959161043;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-21T00:00:00Z";2563,64;"MWh";"energy";"measured";"2017-01-20T00:00:00Z";"2017-01-21T00:00:00Z";4,460000000000036;4,541345746621131;0,0179122557848888;"smaller";"ok";-9,3206860125;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-22T00:00:00Z";2567,36;"MWh";"energy";"measured";"2017-01-21T00:00:00Z";"2017-01-22T00:00:00Z";3,7200000000002547;3,7404332352480356;0,005462799083065571;"smaller";"ok";-2,1787200024;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-23T00:00:00Z";2571,2;"MWh";"energy";"measured";"2017-01-22T00:00:00Z";"2017-01-23T00:00:00Z";3,8399999999996908;3,679482482595766;0,04362502557443466;"larger";"critical";-1,6352047026;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-24T00:00:00Z";2574,54;"MWh";"energy";"measured";"2017-01-23T00:00:00Z";"2017-01-24T00:00:00Z";3,3400000000001455;3,257894003582642;0,02520216935456253;"larger";"ok";2,075360621;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-25T00:00:00Z";2577,6;"MWh";"energy";"measured";"2017-01-24T00:00:00Z";"2017-01-25T00:00:00Z";3,0599999999999454;3,004982851750654;0,018308639670685405;"larger";"ok";3,4435691138;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-26T00:00:00Z";2580,45;"MWh";"energy";"measured";"2017-01-25T00:00:00Z";"2017-01-26T00:00:00Z";2,849999999999909;2,7465299744574168;0,03767300066074576;"larger";"ok";4,8417574465;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-27T00:00:00Z";2583,04;"MWh";"energy";"measured";"2017-01-26T00:00:00Z";"2017-01-27T00:00:00Z";2,5900000000001455;2,5008584093363435;0,035644397272158096;"larger";"ok";6,1708009442;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-28T00:00:00Z";2586,04;"MWh";"energy";"measured";"2017-01-27T00:00:00Z";"2017-01-28T00:00:00Z";3;2,7265354145675116;0,10029746320968506;"larger";"ok";4,9499247869;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-29T00:00:00Z";2588,82;"MWh";"energy";"measured";"2017-01-28T00:00:00Z";"2017-01-29T00:00:00Z";2,7800000000002;2,596632501765055;0,07061742395602827;"larger";"ok";5,6526785692;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-30T00:00:00Z";2591,93;"MWh";"energy";"measured";"2017-01-29T00:00:00Z";"2017-01-30T00:00:00Z";3,1099999999996726;2,879029299728168;0,08022519961617348;"larger";"ok";4,124957492;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-01-31T00:00:00Z";2595,03;"MWh";"energy";"measured";"2017-01-30T00:00:00Z";"2017-01-31T00:00:00Z";3,100000000000364;2,9815347423119603;0,03973297912891079;"larger";"ok";3,5704195996;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-01T00:00:00Z";2598,23;"MWh";"energy";"measured";"2017-01-31T00:00:00Z";"2017-02-01T00:00:00Z";3,199999999999818;3,0049444463714536;0,06491153400985465;"larger";"ok";3,4437768807;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-02T00:00:00Z";2601,25;"MWh";"energy";"measured";"2017-02-01T00:00:00Z";"2017-02-02T00:00:00Z";3,019999999999982;2,657183428550435;0,1365417861451413;"larger";"critical";5,3251078327;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-03T00:00:00Z";2604,47;"MWh";"energy";"measured";"2017-02-02T00:00:00Z";"2017-02-03T00:00:00Z";3,2199999999998;3,0506286697948815;0,05552013979345007;"larger";"ok";3,1966326088;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-04T00:00:00Z";2607,85;"MWh";"energy";"measured";"2017-02-03T00:00:00Z";"2017-02-04T00:00:00Z";3,380000000000109;3,2735547037386157;0,0325167305559079;"larger";"ok";1,98456944;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-05T00:00:00Z";2611,16;"MWh";"energy";"measured";"2017-02-04T00:00:00Z";"2017-02-05T00:00:00Z";3,3099999999999454;3,3410836302097078;0,00930345769519434;"smaller";"ok";1,3823946822;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-06T00:00:00Z";2613,84;"MWh";"energy";"measured";"2017-02-05T00:00:00Z";"2017-02-06T00:00:00Z";2,680000000000291;2,5334074225940078;0,05786379881060905;"larger";"ok";5,9947160383;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-07T00:00:00Z";2616,7;"MWh";"energy";"measured";"2017-02-06T00:00:00Z";"2017-02-07T00:00:00Z";2,8599999999996726;2,3908485584035875;0,196228004466057;"larger";"critical";6,765936474;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-08T00:00:00Z";2619,6;"MWh";"energy";"measured";"2017-02-07T00:00:00Z";"2017-02-08T00:00:00Z";2,900000000000091;2,653782140191818;0,0927799822296175;"larger";"ok";5,3435082535;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-09T00:00:00Z";2622,46;"MWh";"energy";"measured";"2017-02-08T00:00:00Z";"2017-02-09T00:00:00Z";2,8600000000001273;2,6924544482838213;0,062227812924783216;"larger";"ok";5,1342973113;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-10T00:00:00Z";2625,49;"MWh";"energy";"measured";"2017-02-09T00:00:00Z";"2017-02-10T00:00:00Z";3,0299999999997453;3,0874869639836806;0,01861933820435043;"smaller";"ok";2,9972351889;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-11T00:00:00Z";2628,63;"MWh";"energy";"measured";"2017-02-10T00:00:00Z";"2017-02-11T00:00:00Z";3,1400000000003274;3,3193017303488475;0,05401790644976286;"smaller";"critical";1,5766301152;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-12T00:00:00Z";2632,43;"MWh";"energy";"measured";"2017-02-11T00:00:00Z";"2017-02-12T00:00:00Z";3,799999999999727;3,7175957129828134;0,02216601625860942;"larger";"ok";-1,9750712824;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-13T00:00:00Z";2636,16;"MWh";"energy";"measured";"2017-02-12T00:00:00Z";"2017-02-13T00:00:00Z";3,730000000000018;3,798838769800401;0,018121003278062226;"smaller";"ok";-2,6995388642;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-14T00:00:00Z";2640,14;"MWh";"energy";"measured";"2017-02-13T00:00:00Z";"2017-02-14T00:00:00Z";3,980000000000018;3,945554237947454;0,008730272092390063;"larger";"ok";-4,0078426699;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-15T00:00:00Z";2644,13;"MWh";"energy";"measured";"2017-02-14T00:00:00Z";"2017-02-15T00:00:00Z";3,9900000000002365;3,9929408850123362;0,0007365210497201447;"smaller";"ok";-4,4304029594;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-16T00:00:00Z";2647,97;"MWh";"energy";"measured";"2017-02-15T00:00:00Z";"2017-02-16T00:00:00Z";3,8399999999996908;3,807798830804024;0,008456636137174196;"larger";"ok";-2,7794382917;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-17T00:00:00Z";2651,55;"MWh";"energy";"measured";"2017-02-16T00:00:00Z";"2017-02-17T00:00:00Z";3,580000000000382;3,478190487106909;0,0292708272507973;"larger";"ok";0,1597736121;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-18T00:00:00Z";2655;"MWh";"energy";"measured";"2017-02-17T00:00:00Z";"2017-02-18T00:00:00Z";3,449999999999818;3,5112006270965983;0,017430113968562037;"smaller";"ok";-0,1345872506;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-19T00:00:00Z";2658,36;"MWh";"energy";"measured";"2017-02-18T00:00:00Z";"2017-02-19T00:00:00Z";3,3600000000001273;3,3265494793084436;0,01005562096693592;"larger";"ok";1,5119998641;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-20T00:00:00Z";2661,67;"MWh";"energy";"measured";"2017-02-19T00:00:00Z";"2017-02-20T00:00:00Z";3,3099999999999454;3,2541350555654702;0,01716737120019979;"larger";"ok";2,0956959228;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-21T00:00:00Z";2664,89;"MWh";"energy";"measured";"2017-02-20T00:00:00Z";"2017-02-21T00:00:00Z";3,2199999999998;3,065163373986911;0,05051496678021778;"larger";"ok";3,1180022061;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-22T00:00:00Z";2667,98;"MWh";"energy";"measured";"2017-02-21T00:00:00Z";"2017-02-22T00:00:00Z";3,0900000000001455;3,00286207501302;0,02901829082068231;"larger";"ok";3,4550421735;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-23T00:00:00Z";2671,39;"MWh";"energy";"measured";"2017-02-22T00:00:00Z";"2017-02-23T00:00:00Z";3,4099999999998545;3,33421170718639;0,02273049808148478;"larger";"ok";1,4436735859;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-24T00:00:00Z";2674,81;"MWh";"energy";"measured";"2017-02-23T00:00:00Z";"2017-02-24T00:00:00Z";3,4200000000000728;3,4836069546311927;0,018258935482534655;"smaller";"ok";0,1114734215;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-25T00:00:00Z";2678,05;"MWh";"energy";"measured";"2017-02-24T00:00:00Z";"2017-02-25T00:00:00Z";3,2400000000002365;3,529907221817216;0,0821288503066473;"smaller";"critical";-0,3013993078;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-26T00:00:00Z";2681,42;"MWh";"energy";"measured";"2017-02-25T00:00:00Z";"2017-02-26T00:00:00Z";3,369999999999891;3,3865534674968076;0,004887998271928178;"smaller";"ok";0,9769271339;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-27T00:00:00Z";2684,72;"MWh";"energy";"measured";"2017-02-26T00:00:00Z";"2017-02-27T00:00:00Z";3,299999999999727;3,4342759695364284;0,03909877095719432;"smaller";"critical";0,5513719295;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-02-28T00:00:00Z";2688,07;"MWh";"energy";"measured";"2017-02-27T00:00:00Z";"2017-02-28T00:00:00Z";3,350000000000364;3,448491561980993;0,02856076641348966;"smaller";"ok";0,4246074245;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-01T00:00:00Z";2691,5;"MWh";"energy";"measured";"2017-02-28T00:00:00Z";"2017-03-01T00:00:00Z";3,4299999999998363;3,5582014327901312;0,03602984125880894;"smaller";"critical";-0,5537068822;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-02T00:00:00Z";2694,89;"MWh";"energy";"measured";"2017-03-01T00:00:00Z";"2017-03-02T00:00:00Z";3,3899999999998727;3,5506231085226627;0,045238005728414764;"smaller";"critical";-0,4861287965;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-03T00:00:00Z";2698,27;"MWh";"energy";"measured";"2017-03-02T00:00:00Z";"2017-03-03T00:00:00Z";3,380000000000109;3,366274260163711;0,004077427676891316;"larger";"ok";1,1577626277;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-04T00:00:00Z";2701,41;"MWh";"energy";"measured";"2017-03-03T00:00:00Z";"2017-03-04T00:00:00Z";3,1399999999998727;3,1169576956585585;0,007392562425023777;"larger";"ok";2,8378032893;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-05T00:00:00Z";2704,54;"MWh";"energy";"measured";"2017-03-04T00:00:00Z";"2017-03-05T00:00:00Z";3,130000000000109;3,2764860219432963;0,04470827006803641;"smaller";"critical";1,9584300369;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-06T00:00:00Z";2707,66;"MWh";"energy";"measured";"2017-03-05T00:00:00Z";"2017-03-06T00:00:00Z";3,119999999999891;3,2104932611253076;0,028186715798835863;"smaller";"ok";2,3317909837;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-07T00:00:00Z";2710,97;"MWh";"energy";"measured";"2017-03-06T00:00:00Z";"2017-03-07T00:00:00Z";3,3099999999999454;3,3871281299937674;0,022770951388238134;"smaller";"ok";0,971802704;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-08T00:00:00Z";2714,27;"MWh";"energy";"measured";"2017-03-07T00:00:00Z";"2017-03-08T00:00:00Z";3,300000000000182;3,4072438881246514;0,03147526025308878;"smaller";"ok";0,7924247335;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-09T00:00:00Z";2717,47;"MWh";"energy";"measured";"2017-03-08T00:00:00Z";"2017-03-09T00:00:00Z";3,199999999999818;3,284081421091864;0,025602721221233082;"smaller";"ok";1,8906996896;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-10T00:00:00Z";2720,63;"MWh";"energy";"measured";"2017-03-09T00:00:00Z";"2017-03-10T00:00:00Z";3,1600000000003092;3,159597034836133;0,00012753688515765782;"larger";"ok";2,6071313495;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-11T00:00:00Z";2723,79;"MWh";"energy";"measured";"2017-03-10T00:00:00Z";"2017-03-11T00:00:00Z";3,1599999999998545;3,133141716693845;0,008572316778045711;"larger";"ok";2,7502503488;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-12T00:00:00Z";2726,92;"MWh";"energy";"measured";"2017-03-11T00:00:00Z";"2017-03-12T00:00:00Z";3,130000000000109;3,2429556646999353;0,03483108508986594;"smaller";"ok";2,1561746222;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-13T00:00:00Z";2729,99;"MWh";"energy";"measured";"2017-03-12T00:00:00Z";"2017-03-13T00:00:00Z";3,069999999999709;3,200056361774224;0,04064189722658733;"smaller";"ok";2,3882529239;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-14T00:00:00Z";2733,28;"MWh";"energy";"measured";"2017-03-13T00:00:00Z";"2017-03-14T00:00:00Z";3,2900000000004184;3,242040107151161;0,014793121387816667;"larger";"ok";2,1611276407;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-15T00:00:00Z";2735,92;"MWh";"energy";"measured";"2017-03-14T00:00:00Z";"2017-03-15T00:00:00Z";2,6399999999998727;2,5698262148848046;0,02730682125842262;"larger";"ok";5,7976962527;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-16T00:00:00Z";2737,49;"MWh";"energy";"measured";"2017-03-15T00:00:00Z";"2017-03-16T00:00:00Z";1,569999999999709;2,1973558011805174;0,2855048785653033;"smaller";"critical";7,8127010465;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-17T00:00:00Z";2739,76;"MWh";"energy";"measured";"2017-03-16T00:00:00Z";"2017-03-17T00:00:00Z";2,2700000000004366;2,687203821973216;0,15525574151142219;"smaller";"critical";5,1627023518;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-18T00:00:00Z";2742,68;"MWh";"energy";"measured";"2017-03-17T00:00:00Z";"2017-03-18T00:00:00Z";2,919999999999618;2,9961761862518097;0,0254244682277805;"smaller";"ok";3,4912117521;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-19T00:00:00Z";2745,43;"MWh";"energy";"measured";"2017-03-18T00:00:00Z";"2017-03-19T00:00:00Z";2,75;2,814923259734128;0,023063953700911865;"smaller";"ok";4,4717608169;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-20T00:00:00Z";2748,33;"MWh";"energy";"measured";"2017-03-19T00:00:00Z";"2017-03-20T00:00:00Z";2,900000000000091;2,8354453442786713;0,02276702524055956;"larger";"ok";4,3607396533;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-21T00:00:00Z";2751,13;"MWh";"energy";"measured";"2017-03-20T00:00:00Z";"2017-03-21T00:00:00Z";2,800000000000182;2,7501046287114326;0,01814308109147393;"larger";"ok";4,8224191442;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-22T00:00:00Z";2753,87;"MWh";"energy";"measured";"2017-03-21T00:00:00Z";"2017-03-22T00:00:00Z";2,7399999999997817;2,8635050528770725;0,04313072636390165;"smaller";"ok";4,2089411607;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-23T00:00:00Z";2756,5;"MWh";"energy";"measured";"2017-03-22T00:00:00Z";"2017-03-23T00:00:00Z";2,630000000000109;2,908843242109082;0,09586052561113445;"smaller";"ok";3,9636688779;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-24T00:00:00Z";2759,16;"MWh";"energy";"measured";"2017-03-23T00:00:00Z";"2017-03-24T00:00:00Z";2,6599999999998545;2,7183354581385055;0,021459992350833217;"smaller";"ok";4,9942852271;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-25T00:00:00Z";2761,86;"MWh";"energy";"measured";"2017-03-24T00:00:00Z";"2017-03-25T00:00:00Z";2,700000000000273;2,9916821309147066;0,09749770134344184;"smaller";"ok";3,5155238658;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-26T00:00:00Z";2764,52;"MWh";"energy";"measured";"2017-03-25T00:00:00Z";"2017-03-26T00:00:00Z";2,6599999999998545;2,684205853896632;0,009017882835490492;"smaller";"ok";5,178920875;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-27T00:00:00Z";2767,24;"MWh";"energy";"measured";"2017-03-26T00:00:00Z";"2017-03-27T00:00:00Z";2,7199999999998;2,642087052252024;0,029489167543274353;"larger";"ok";5,4067767908;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-28T00:00:00Z";2769,67;"MWh";"energy";"measured";"2017-03-27T00:00:00Z";"2017-03-28T00:00:00Z";2,430000000000291;2,3684849171744267;0,025972334626158868;"larger";"ok";6,8869201619;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-29T00:00:00Z";2771,9;"MWh";"energy";"measured";"2017-03-28T00:00:00Z";"2017-03-29T00:00:00Z";2,230000000000018;2,0858428033125747;0,06911220560749075;"larger";"ok";8,4159683585;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-30T00:00:00Z";2774,26;"MWh";"energy";"measured";"2017-03-29T00:00:00Z";"2017-03-30T00:00:00Z";2,3600000000001273;2,3728978469663025;0,005435483445975032;"smaller";"ok";6,8630469243;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-03-31T00:00:00Z";2776,76;"MWh";"energy";"measured";"2017-03-30T00:00:00Z";"2017-03-31T00:00:00Z";2,5;2,5510503750118616;0,020011511929326067;"smaller";"ok";5,8992705146;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-01T00:00:00Z";2779,37;"MWh";"energy";"measured";"2017-03-31T00:00:00Z";"2017-04-01T00:00:00Z";2,6099999999996726;2,699480670271467;0,033147364697668345;"smaller";"ok";5,0962865849;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-02T00:00:00Z";2782,16;"MWh";"energy";"measured";"2017-04-01T00:00:00Z";"2017-04-02T00:00:00Z";2,7899999999999636;2,7812576842036476;0,003143295871493182;"larger";"ok";4,6538861444;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-03T00:00:00Z";2784,4;"MWh";"energy";"measured";"2017-04-02T00:00:00Z";"2017-04-03T00:00:00Z";2,2400000000002365;2,2424686403038;0,00110085833941873;"smaller";"ok";7,5686478714;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
